ID,Country,Year,Co2_Coal,Co2_Gas,Co2_Oil,Co2Oil_percapita,Co2Gas_percapita,Co2Coal_percapita,Coal_percapita,Oil_percapita,Gas_percapita,Nuclear_percapita,Hydro_percapita,Wind_percapita,Solar_percapita,Oil_Consumption,Gas_Consumption,Coal_Consumption
908,North Macedonia,2015,3748272,230832,2780976,1.337,0.111,1.803,5433.637,5486.993,626.242,0,2269.6,146.951,27.5,11.40744972,1.302,11.297
909,North Macedonia,2016,3436832,362736,2854256,1.372,0.174,1.652,4895.86,6152.244,983.823,0,2292.856,132.305,28.64,12.80280944,2.047,10.188
910,North Macedonia,2017,3814224,465328,2872576,1.380,0.224,1.832,5348.655,5852.566,1264.554,0,1333.189,132.661,28.519,12.18503528,2.633,11.136
911,North Macedonia,2018,3403856,428688,2832272,1.360,0.206,1.634,4830.128,5600.874,1165.787,0,2137.414,116.141,27.19,11.69266167,2.428,10.049
912,North Macedonia,2019,4034021,501231,3080350,1.479,0.241,1.936,5894.691,6069.458,1357.372,0,1383.347,121.024,27.612,12.71681889,2.839,11.909
913,Norway,2001,4612582,11134813,23086023,5.104,2.462,1.020,2274.683,26672.863,8680.723,0,73501.405,17.547,3.234,120.6412619,39.263,10.288
914,Norway,2002,4041099,11350964,23062891,5.073,2.497,0.889,1962.677,25691.226,9217.537,0,78031.228,23.464,3.197,116.7922183,41.903,8.922
915,Norway,2003,3866050,12012545,24043517,5.261,2.629,0.846,1906.251,26380.585,9879.146,0,62880.878,131.029,3.696,120.5591772,45.148,8.712
916,Norway,2004,4355777,12536518,23752151,5.166,2.726,0.947,2139.112,25661.885,10383.034,0,64043.3,152.788,3.65,117.9932522,47.741,9.836
917,Norway,2005,3904880,12328496,23436600,5.059,2.661,0.843,1813.325,25391.813,9434.207,0,78796.165,294.44,3.6,117.6147819,43.699,8.399
918,Norway,2006,3399735,12339688,24553893,5.254,2.641,0.728,1541.835,25741.617,9213.522,0,68279.122,363.792,4.061,120.2904819,43.316,7.205
919,Norway,2007,3712909,12566138,24421292,5.175,2.663,0.787,1678.99,25336.796,8848.249,0,75232.896,502.093,3.996,119.5642456,41.761,7.923
920,Norway,2008,3854249,12807397,23834132,4.996,2.684,0.808,1711.411,24706.467,9002.161,0,76931.861,505.155,4.094,117.8744606,42.995,8.165
921,Norway,2009,2868116,13573670,23185127,4.803,2.812,0.594,1346.593,24657.374,8500.334,0,68090.905,530.996,4.185,119.0210475,41.293,6.500
922,Norway,2010,3648126,13656849,24550031,5.025,2.795,0.747,1813.573,25369.31,8353.282,0,62302.446,469.069,4.322,121.60488,40.972,8.861
923,Norway,2011,3785090,13062153,24140143,4.878,2.640,0.765,1987.337,24347.773,8123.991,0,63001.208,671.958,4.452,119.5234994,40.324,9.833
924,Norway,2012,3755714,12865814,23903445,4.768,2.566,0.749,1900.236,23787.591,7981.299,0,72812.728,795.229,4.572,116.7730272,40.082,9.528
925,Norway,2013,3871490,12511406,24435013,4.811,2.463,0.762,1777.473,23918.314,7824.576,0,64600.39,948.182,4.94,120.9080744,39.741,9.028
926,Norway,2014,4088342,13299581,24237523,4.713,2.586,0.795,1923.162,22176.365,8365.318,0,67032.354,1097.252,5.741,114.8875067,42.587,9.889
927,Norway,2015,3963801,14078689,23909489,4.598,2.708,0.762,1704.373,22333.443,8672.385,0,66796.471,1223.53,6.519,116.1338086,45.264,8.863
928,Norway,2016,4061749,13719464,23482803,4.472,2.613,0.774,1733.049,21106.85,8326.826,0,68206.449,1013.266,11.398,110.8319717,43.685,9.100
929,Norway,2017,4203508,14006968,22733011,4.292,2.645,0.794,1796.331,20727.834,8656.971,0,67010.533,1347.244,19.238,109.7745139,45.852,9.513
930,Norway,2018,4066477,13799411,23285420,4.362,2.585,0.762,1740.453,21451.006,8397.956,0,64714.577,1805.138,39.649,114.3852456,44.292,9.291
931,Norway,2019,4084658,13706937,22291870,4.144,2.548,0.759,1737.875,19952.788,8354.51,0,57661.727,2549.345,51.811,108.9657047,45.652,9.075
951,Pakistan,2001,8042480,37856448,55088240,0.377,0.259,0.055,167.705,1498.322,1298.45,39.435,345.812,0,0,218.7218683,189.545,24.481
952,Pakistan,2002,10079664,44770416,53659280,0.359,0.299,0.067,183.529,1425.585,1374.08,34.761,374.349,0,0,213.1959994,205.494,27.447
953,Pakistan,2003,13194064,54912368,44213488,0.289,0.359,0.086,227.74,1236.106,1668.946,33.896,437.724,0,0,189.2390703,255.504,34.730
954,Pakistan,2004,16905696,60778432,46334944,0.296,0.388,0.108,248.601,1221.441,1958.103,41.729,452.985,0,0,191.3568178,306.766,38.829
955,Pakistan,2005,16191216,63497120,48364800,0.302,0.396,0.101,270.153,1134.687,2034.273,42.585,515.135,0,0,181.8946619,326.102,43.088
956,Pakistan,2006,17689344,63755649,54218498,0.331,0.389,0.108,281.381,1273.832,2031.392,41.278,492.976,0,0,208.9376072,333.195,46.107
957,Pakistan,2007,23108848,64951728,57876544,0.345,0.387,0.138,376.414,1354.619,2014.224,36.691,501.446,0,0.003,227.3156694,338.003,63.144
958,Pakistan,2008,18909904,65754144,58928112,0.343,0.383,0.110,405.816,1344.079,2016.187,26.865,420.442,0,0.024,230.7096292,346.076,69.650
959,Pakistan,2009,18510528,66988912,58308896,0.332,0.382,0.106,326.374,1402.478,1977.012,38.021,429.642,0,0.08,246.1711492,347.017,57.276
960,Pakistan,2010,17425984,63123392,62145104,0.346,0.352,0.097,300.018,1359.232,1970.095,36.94,433.192,0,0.195,243.8800811,353.484,53.822
961,Pakistan,2011,17165840,65959328,60503632,0.330,0.360,0.094,253.082,1339.217,1927.549,55.709,432.445,0,0.379,245.5317911,353.396,46.384
962,Pakistan,2012,14696304,64178624,63618032,0.340,0.343,0.079,251.221,1270.462,1954.147,37.343,147.803,0,0.905,237.9318869,365.972,47.015
963,Pakistan,2013,13659392,63720624,61042240,0.319,0.333,0.071,194.89,1363.644,1860.586,94.56,664.706,5.314,1.937,260.8117817,355.857,37.261
964,Pakistan,2014,18843512,64199109,61004176,0.312,0.329,0.097,281.575,1381.053,1791.389,56.748,420.511,10.45,3.101,269.7263417,349.867,54.992
965,Pakistan,2015,19276304,64405792,72887952,0.366,0.323,0.097,271.275,1474.027,1831.959,56.124,415.689,9.971,4.664,293.9605131,365.342,54.096
966,Pakistan,2016,24662384,70297504,97931392,0.481,0.345,0.121,305.054,1614.925,1898.076,66.733,427.462,17.401,8.14,328.8485822,386.507,62.117
967,Pakistan,2017,40978176,74291264,103863408,0.500,0.357,0.197,399.783,1632.918,1959.521,94.703,368.286,25.264,10.693,339.4932681,407.396,83.117
968,Pakistan,2018,46880880,75782512,100034528,0.471,0.357,0.221,648.04,1333.727,2053.812,114.733,340.959,36.751,11.952,283.0539864,435.876,137.719
969,Pakistan,2019,52788715,77302413,88589884,0.409,0.357,0.244,706.179,1157.486,2108.573,108.851,407.105,54.635,13.267,250.6706464,444.618,155.075
970,Peru,2001,2059168,1047904,20184976,0.753,0.039,0.077,247.968,3158.986,132.888,0,1813.96,0.124,0,84.65760639,3.561,6.645
971,Peru,2002,2795632,1146832,19364240,0.715,0.042,0.103,335.781,3094.247,156.978,0,1825.203,0.121,0,83.85712806,4.254,9.100
972,Peru,2003,2766320,1267744,18444576,0.674,0.046,0.101,356.772,2894.248,183.906,0,1844.677,0.119,0,79.22128472,5.034,9.766
973,Peru,2004,3249968,1982224,20697936,0.749,0.072,0.118,382.256,3183.494,299.649,0,1717.388,0.118,0,87.94076222,8.278,10.559
974,Peru,2005,3418855,3345568,20952857,0.752,0.120,0.123,384.579,3127.551,523.926,0,1735.301,0.116,0,87.15227194,14.600,10.717
975,Peru,2006,2868912,3828880,18726704,0.666,0.136,0.102,324.463,2941.054,608.016,0,1863.737,0.114,0,82.64943056,17.086,9.118
976,Peru,2007,3605376,5345776,22500624,0.794,0.189,0.127,424.907,3072.238,908.905,0,1832.723,0.113,0,87.04564583,25.752,12.039
977,Peru,2008,3389200,7430592,21423408,0.750,0.260,0.119,375.84,3390.31,1144.665,0,1761.524,0.111,0,96.83395778,32.694,10.735
978,Peru,2009,3055556,9386493,23664075,0.822,0.326,0.106,334.939,3451.761,1161.278,0,1813.524,0.109,0,99.38647639,33.437,9.644
979,Peru,2010,3301264,12578512,23193120,0.799,0.433,0.114,325.816,3542.643,1868.479,0,1801.127,0.108,0,105.8502267,54.238,9.458
980,Peru,2011,3129056,11666176,23911264,0.817,0.399,0.107,325.03,4068.415,2150.386,0,1909.001,0.106,0,116.9143667,62.929,9.512
981,Peru,2012,2898224,12944912,25695632,0.871,0.439,0.098,344.052,3840.797,2325.492,0,1923.234,0.105,5.211,116.2615858,68.618,10.152
982,Peru,2013,3370880,11864032,23273728,0.782,0.399,0.113,343.878,4002.234,2251.183,0,1919.245,0.103,16.931,121.0165331,67.027,10.239
983,Peru,2014,3048448,16531968,24849248,0.826,0.549,0.101,336.029,3891.273,2469.805,0,1878.507,21.778,16.856,119.8031428,74.316,10.111
984,Peru,2015,3088518,16244948,24993918,0.820,0.533,0.101,309.283,4239.11,2508.332,0,1966.548,49.346,19.116,127.8750825,76.431,9.424
985,Peru,2016,3213102,17087695,27943364,0.904,0.553,0.104,368.299,4394.341,2746.334,0,1937.46,85.717,19.664,136.4647672,84.933,11.390
986,Peru,2017,2810094,14457147,31995506,1.018,0.460,0.089,321.775,4253.619,2382.63,0,2311.612,85.345,22.834,140.7985286,74.919,11.590
987,Peru,2018,2502512,14949120,32675552,1.022,0.467,0.078,280.312,4322.841,2501.575,0,2388.144,116.732,57.914,145.3196203,80.252,13.014
988,Peru,2019,1687924,15295651,33472004,1.030,0.471,0.052,186.038,4327.601,2553.043,0,2405.844,125.385,58.019,148.8617194,82.113,8.778
989,Philippines,2001,16364273,260157,50056500,0.628,0.003,0.205,598.078,2479.015,16.849,0,246.071,0,0,197.5103711,1.342,47.651
990,Philippines,2002,14297669,3264793,47040871,0.578,0.040,0.176,510.343,2301.285,207.287,0,237.006,0,0,187.2439069,16.866,41.524
991,Philippines,2003,14857520,4975712,45023232,0.542,0.060,0.179,520.362,2243.302,309.51,0,258.154,0,0,186.3105458,25.705,43.217
992,Philippines,2004,16098811,4759298,46497498,0.549,0.056,0.190,554.565,2263.212,280.243,0,274.586,0,0,191.7187997,23.740,46.978
993,Philippines,2005,18774336,6302080,41974784,0.486,0.073,0.218,618.157,2063.752,364.228,0,261.328,0.544,0.047,178.1552883,31.442,53.363
994,Philippines,2006,17781392,5210208,38651536,0.440,0.059,0.202,664.277,1823.364,335.045,0,302.286,1.619,0.042,160.2535467,29.447,58.383
995,Philippines,2007,21888736,7078848,36640000,0.410,0.079,0.245,702.444,1862.502,394.884,0,254.422,1.719,0.039,166.5168583,35.305,62.802
996,Philippines,2008,25455007,7449263,39228632,0.432,0.082,0.280,812.42,1752.973,408.849,0,285.823,1.783,0.038,159.3486497,37.165,73.851
997,Philippines,2009,24662384,7503872,38655200,0.418,0.081,0.267,762.632,1792.313,404.967,0,277.851,1.829,0.036,165.6346392,37.425,70.478
998,Philippines,2010,28231120,7067856,41597392,0.443,0.075,0.300,868.844,1843.383,375.127,0,216.526,1.713,0.035,173.2170014,35.250,81.643
999,Philippines,2011,31017109,7628780,38982992,0.408,0.080,0.325,940.345,1713.269,398.227,0,262.957,2.392,0.033,163.7369447,38.059,89.869
1000,Philippines,2012,32444720,7313344,41432512,0.426,0.075,0.334,967.316,1742.858,375.306,0,271.641,1.996,0.035,169.4282894,36.485,94.036
1001,Philippines,2013,40025536,6738096,41315264,0.418,0.068,0.405,1176.737,1796.416,339.888,0,259.445,1.7,0.037,177.6151047,33.605,116.346
1002,Philippines,2014,42729568,7086176,43213216,0.430,0.071,0.425,1231.534,1875.475,351.622,0,231.349,3.85,0.418,188.5094931,35.343,123.785
1003,Philippines,2015,46417705,6660935,49858090,0.488,0.065,0.455,1323.051,2103.757,325.375,0,214.67,18.541,3.432,214.8207625,33.225,135.101
1004,Philippines,2016,51486528,7632112,53549360,0.517,0.074,0.497,1468.358,2225.653,367.521,0,196.763,23.658,26.613,230.71991,38.099,152.216
1005,Philippines,2017,61632144,7529520,55788064,0.530,0.072,0.586,1711.443,2349.006,358.878,0,228.32,25.994,28.552,247.0518144,37.744,179.997
1006,Philippines,2018,64902409,8404998,57398732,0.538,0.079,0.609,1783.101,2328.736,383.382,0,218.678,26.868,29.109,248.3617728,40.888,190.169
1007,Philippines,2019,69398839,8666674,58597344,0.542,0.080,0.642,1874.244,2341.639,377.409,0,221.198,26.909,30.486,253.5415231,42.160,203.339
1008,Poland,2001,226152070,22634688,52748579,1.369,0.588,5.870,16776.764,6101.215,3132.101,0,166.53,1.003,0,235.079645,120.680,646.408
1009,Poland,2002,219897194,22422079,52144807,1.355,0.583,5.713,16476.698,6225.121,3055.85,0,162.355,4.346,0,239.5985044,117.617,634.171
1010,Poland,2003,226405784,24832391,55606095,1.447,0.646,5.890,16983.922,6330.679,3406.739,0,118.423,8.788,0,243.3637708,130.962,652.895
1011,Poland,2004,226423710,26562933,58806873,1.531,0.692,5.897,16502.871,6772.352,3598.206,0,146.771,10.01,0,260.0581256,138.171,633.710
1012,Poland,2005,222637677,27401471,60416486,1.575,0.714,5.803,16706.809,7009.565,3708.394,0,154.302,9.464,0,268.9497886,142.287,641.023
1013,Poland,2006,232308065,27630399,63006967,1.643,0.720,6.057,17405.862,7601.499,3751.978,0,142.311,17.841,0,291.5476736,143.903,667.584
1014,Poland,2007,227707322,27910751,65993056,1.721,0.728,5.937,16965.31,7869.058,3753.085,0,162.895,36.153,0,301.8017306,143.942,650.670
1015,Poland,2008,220472084,28134362,67206668,1.752,0.734,5.748,16742.264,8073.472,4078.435,0,148.171,57.603,0,309.673925,156.436,642.183
1016,Poland,2009,209073544,27273371,67906152,1.771,0.711,5.451,15719.525,7985.659,3935.855,0,162.461,73.672,0,306.265765,150.948,602.875
1017,Poland,2010,220927198,29134709,70840483,1.848,0.760,5.764,16710.764,8428.119,4234.973,0,198.63,113.192,0,323.0495419,162.326,640.523
1018,Poland,2011,218378981,29325030,70505301,1.842,0.766,5.704,16695.439,8404.18,4297.161,0,157.842,216.931,0.014,321.7705797,164.525,639.218
1019,Poland,2012,214039885,30558481,67243809,1.759,0.799,5.599,15585.782,8101.22,4556.825,0,137.254,319.856,0.074,309.6850811,174.194,595.797
1020,Poland,2013,214314382,30804007,62552622,1.639,0.807,5.617,16269.792,7546.976,4562.721,0,163.647,402.843,0.101,287.9772617,174.104,620.822
1021,Poland,2014,202997324,29463571,62260020,1.635,0.774,5.329,15096.718,7589.367,4466.573,0,145.849,512.978,0.468,289.0863431,170.136,575.049
1022,Poland,2015,201647484,30634010,65674174,1.727,0.805,5.302,14882.675,7948.018,4495.667,0,121.852,722.201,3.791,302.2946906,170.988,566.047
1023,Poland,2016,202098996,32419604,73949025,1.947,0.853,5.320,15153.595,8745.029,4806.03,0,141.597,833.3,8.209,332.2146281,182.576,575.669
1024,Poland,2017,203597988,34129784,83546700,2.201,0.899,5.365,15252.539,9500.204,5053.711,0,168.63,982.071,10.869,360.5609528,191.803,578.879
1025,Poland,2018,198803708,34283403,86564000,2.283,0.904,5.243,15271.154,9752.672,5254.489,0,129.112,838.838,19.662,369.84052,199.261,579.175
1026,Poland,2019,178995592,35490789,88130669,2.326,0.937,4.724,14006.404,9858.453,5378.242,0,127.706,982.762,46.599,376.9766586,208.888,516.078
1027,Portugal,2001,12713208,6280216,41276552,3.991,0.607,1.229,3570.161,18220.849,2489.978,0,3745.308,68.32,0.427,188.4216436,25.749,36.919
1028,Portugal,2002,13719936,7372616,43325293,4.172,0.710,1.321,3919.112,18735.633,3015.814,0,2059.225,95.569,0.475,194.5881306,31.322,40.704
1029,Portugal,2003,12987083,7331499,39281375,3.766,0.703,1.245,3736.137,17492.847,2895.707,0,4106.916,129.557,0.679,182.4502531,30.202,38.968
1030,Portugal,2004,13093647,9147702,39763738,3.798,0.874,1.251,3681.897,17683.935,3613.177,0,2551.377,210.956,0.75,185.1683403,37.834,38.553
1031,Portugal,2005,13076151,9615703,41504173,3.950,0.915,1.244,3692.06,18194.143,4080.495,0,1211.058,453.859,0.973,191.1839,42.878,38.796
1032,Portugal,2006,13081500,9091098,37368074,3.544,0.862,1.241,3643.62,16056.405,3906.328,0,2768.285,741.573,1.268,169.2825372,41.184,38.415
1033,Portugal,2007,11445835,9749820,35612974,3.368,0.922,1.083,3162.51,16247.015,4151.508,0,2519.081,1014.215,6.03,171.7795492,43.894,33.437
1034,Portugal,2008,9849230,10494898,34303572,3.238,0.991,0.930,2761.807,15670.638,4532.657,0,1693.977,1434.362,10.215,166.0302806,48.023,29.261
1035,Portugal,2009,10750165,9719734,32221424,3.039,0.917,1.014,3132.466,14503.896,4497.699,0,2049.732,1874.571,39.584,153.7991942,47.694,33.217
1036,Portugal,2010,6439521,10485697,31380604,2.962,0.990,0.608,1808.41,14200.18,4896.908,0,3973.548,2259.42,52.905,150.4649839,51.888,19.162
1037,Portugal,2011,8646575,10508884,28492081,2.696,0.994,0.818,2443.806,13372.482,4970.845,0,2828.569,2246.476,69.145,141.3336447,52.537,25.829
1038,Portugal,2012,11149684,9096887,25638823,2.436,0.864,1.059,3215.98,12226.33,4327.85,0,1375.729,2510.668,96.169,128.6942425,45.555,33.851
1039,Portugal,2013,10205903,8107207,25010185,2.388,0.774,0.975,2942.37,12686.543,4123.313,0,3356.453,2937.105,117.131,132.8660558,43.183,30.815
1040,Portugal,2014,10327998,7642641,25024867,2.402,0.734,0.991,2990.732,12617.801,3960.418,0,3803.2,2958.573,153.241,135.1160058,41.260,31.157
1041,Portugal,2015,12574970,9110765,25664004,2.475,0.879,1.213,3656.836,12915.987,4648.792,0,2113.14,2832.232,194.26,133.9128419,48.199,37.914
1042,Portugal,2016,10831652,9819985,25591487,2.479,0.951,1.049,3205.404,12833.716,4918.475,0,3829.181,3037.919,200.19,136.5150272,50.738,33.099
1043,Portugal,2017,12406546,12305273,25964982,2.524,1.196,1.206,3670.195,13393.603,6161.425,0,1432.842,2975.996,241.034,136.0282431,63.395,37.763
1044,Portugal,2018,10389202,11327452,25536425,2.490,1.105,1.013,3087.804,12981.406,5654.626,0,3003.251,3057.534,243.546,135.2592714,57.994,31.668
1045,Portugal,2019,5039796,12144298,26180118,2.560,1.188,0.493,1566.059,13841.235,5993.597,0,2116.385,3326.647,308.74,139.5147892,61.350,14.518
1065,Romania,2001,30813580,29630843,32901426,1.496,1.348,1.401,4022.864,5646.999,6970.821,683.503,1872.92,0,0,124.1717581,153.281,88.459
1066,Romania,2002,31759807,30972546,30798987,1.409,1.417,1.453,4359.605,5731.374,7253.118,691.727,2013.322,0,0,125.2476225,158.502,95.270
1067,Romania,2003,34606514,33768621,29408178,1.354,1.555,1.593,4908.727,5120.138,7886.85,615.364,1663.09,0,0,111.2093186,171.302,106.617
1068,Romania,2004,34364348,31967359,30299252,1.404,1.482,1.593,4858.743,5906.609,7511.87,696.009,2071.593,0,0,127.4526992,162.091,104.842
1069,Romania,2005,34518283,30539231,29802283,1.392,1.426,1.612,4668.359,5754.462,7560.67,697.682,2537.905,0,0,123.2432136,161.927,99.982
1070,Romania,2006,37120967,31408669,28332628,1.334,1.479,1.748,5333.624,5727.347,7776.709,708.962,2310.672,0.126,0,121.6143806,165.131,113.254
1071,Romania,2007,40721358,25428985,28398237,1.350,1.209,1.936,5429.723,5795.35,7056.295,973.521,2016.246,0.379,0,121.8992844,148.422,114.209
1072,Romania,2008,38566918,25959500,27144544,1.303,1.246,1.852,5275.437,5819.753,6788.988,1422.654,2179.096,0.634,0,121.2253597,141.415,109.887
1073,Romania,2009,30005134,22116950,24244957,1.175,1.072,1.454,4245.164,5226.949,5962.283,1493.889,1974.649,1.144,0.128,107.8736967,123.050,87.612
1074,Romania,2010,27724617,22541772,22726905,1.110,1.101,1.354,4000.335,5025.963,6128.815,1480.334,2532.348,38.973,0.257,102.8914269,125.469,81.895
1075,Romania,2011,32350950,24614918,24086026,1.184,1.210,1.591,4694.159,5197.74,6350.585,1496.9,1876.732,176.74,0.127,105.7063522,129.152,95.465
1076,Romania,2012,29715132,23862311,25336650,1.253,1.180,1.469,4350.889,5260.404,6196.722,1460.136,1536.516,336.185,1.019,106.4021019,125.341,88.005
1077,Romania,2013,23769920,22992130,23781171,1.181,1.142,1.181,3395.202,4822.316,5683.559,1477.471,1881.238,574.793,53.41,97.0876125,114.427,68.356
1078,Romania,2014,23962335,22007795,24848557,1.240,1.098,1.196,3373.319,5200.292,5426.799,1482.999,2352.799,599.977,164.525,104.1929603,108.731,67.588
1079,Romania,2015,24105241,21812545,25379568,1.274,1.095,1.210,3517.673,5316.388,5204.935,1477.865,2111.797,896.749,251.643,105.9289492,103.708,70.090
1080,Romania,2016,21177410,21808922,26213137,1.324,1.102,1.070,3151.092,5602.887,5301.384,1433.723,2290.196,837.164,231.205,110.9146594,104.946,62.379
1081,Romania,2017,21074284,22731452,28256403,1.438,1.157,1.072,3180.53,5907.59,5744.519,1463.953,1843.647,942.175,236.084,116.1076792,112.903,62.510
1082,Romania,2018,20055786,23465703,28716056,1.472,1.203,1.028,3056.579,6118.188,5927.918,1449.615,2250.669,805.526,225.654,119.3412822,115.630,59.622
1083,Romania,2019,17674463,21412232,30163886,1.558,1.106,0.913,2747.888,6502.61,5620.878,1442.383,1973.38,862.361,221.728,123.7536092,107.408,57.781
1084,Russia,2001,443552879,693013366,323090661,2.216,4.752,3.042,8228.079,10350.494,25520.574,2591.392,3290.908,0.059,0,1509.421824,3721.688,1199.908
1085,Russia,2002,422074398,702371736,314440788,2.165,4.837,2.907,8297.573,10027.925,25938.962,2674.209,3062.135,0.117,0,1456.213921,3766.749,1204.939
1086,Russia,2003,423654928,734919231,308253748,2.132,5.082,2.930,8383.971,10436.18,26664.327,2832.329,2932.704,0.162,0,1509.185373,3855.952,1212.414
1087,Russia,2004,413793492,742806465,308719743,2.143,5.156,2.872,8063.193,10326.217,27458.122,2718.77,3300.638,0.132,0,1487.810451,3956.190,1161.752
1088,Russia,2005,414913294,745182869,319019961,2.221,5.187,2.888,7655.657,10402.943,27869.129,2797.978,3231.681,0.127,0,1494.610395,4004.010,1099.903
